1.40801	0.995317	1.17418	1.27757	0.979918	1.97126
0.880973	1.42589	1.67915	1.15593	1.11591	0.986543
1.74494	1.28363	1.07735	0.950767	0.950449	1.07885
1.32251	0.998317	1.34937	1.33409	0.992991	1.98977
1.18695	0.974359	1.54844	1.31383	0.876831	1.83684
1.38436	0.907526	0.975904	1.40241	1.5279	1.52882
1.37007	0.877671	0.945064	1.49581	1.62976	1.38798
1.88892	1.67602	1.57417	1.28572	0.939355	1.10807
1.1805	1.2613	0.890166	1.76969	1.46496	0.994921
1.2575	0.954026	1.16963	1.48092	1.27771	1.46037
0.868773	1.36926	1.7089	1.17796	1.19083	0.976342
1.47673	0.714807	0.998028	1.50358	1.98796	0.816042
0.923523	1.06036	1.77848	1.29402	1.37248	1.24224
0.995675	1.97427	0.983091	0.969833	1.89808	1.92331
1.12616	1.11259	1.37307	1.44424	0.846821	1.35591
0.849963	0.825032	1.93797	1.0248	1.81679	1.1887
1.69306	1.15048	0.912286	0.995383	1.35663	1.07202
1.42099	0.994144	1.14623	1.26547	0.973568	1.96341
1.85962	1.59373	1.46784	1.11813	0.827178	0.924925
0.95219	1.70096	1.00922	1.38513	0.936241	1.17083
1.3183	0.934663	1.1543	1.36497	1.27936	1.63175
0.93394	1.04946	1.77316	1.29926	1.35839	1.27072
0.816314	0.942891	1.91861	1.09252	1.7608	1.05274
1.38521	0.945005	1.07391	1.26036	1.31104	1.70864
0.880581	1.39036	1.59207	1.31975	0.945714	0.881319
1.53518	0.966578	0.86187	1.09463	0.836987	1.78478
1.925	1.77923	1.7084	1.50413	1.18997	1.37428
1.11434	1.0231	1.4984	1.41698	0.754715	1.50344
1.92432	1.77727	1.70586	1.49987	1.18303	1.36924
1.12203	1.31865	0.955001	1.70136	1.20852	0.952679
1.76615	1.33948	1.14662	0.941944	0.972617	0.970436
0.731491	0.868089	1.97329	0.91116	1.9204	0.837831
1.75397	1.30796	1.10541	0.860709	1.38233	0.999293
1.9118	1.74124	1.65885	1.42271	1.06441	1.27444
0.845314	1.2802	1.79457	1.11605	1.41566	0.992603
0.854866	1.32068	1.77294	1.13301	1.35798	0.999756
1.82065	1.4862	1.33064	0.927073	0.930457	0.896133
1.49789	0.766703	0.990633	1.43636	1.94544	0.989895
0.934212	1.6427	1.33527	1.18749	0.938415	1.02535
0.95733	1.7665	1.19117	1.0264	1.14716	1.34072
0.827094	0.807964	1.95713	0.961623	1.87278	1.13364
1.16564	1.24609	0.941009	1.70764	1.33662	0.952737
0.976909	1.50734	1.07474	1.57129	0.947795	0.868959
1.58339	0.883527	0.988606	1.26086	1.92787	0.848255
1.62937	0.993363	0.975492	1.12624	1.83974	0.913302
1.69808	1.16372	0.938267	0.944066	1.59764	0.972271
0.838578	1.25509	1.81551	1.10705	1.4723	0.993317
0.931691	1.57403	1.10738	1.49074	0.961528	0.860842
1.90778	1.72973	1.64386	1.39828	1.02725	1.2446
1.09718	1.31314	1.10889	1.62753	1.04745	0.894928
1.70972	1.19321	0.963548	0.949879	1.48688	0.963938
0.990395	1.94225	0.961064	0.933933	1.77399	1.82926
0.973555	1.82691	0.863294	1.26648	1.35257	1.50322
1.17815	0.975783	1.57727	1.32179	0.894326	1.85117
1.66816	1.08865	0.960025	0.998056	1.73262	0.955056
0.949627	1.65906	0.713497	1.55299	0.810553	1.06439
1.9083	1.73123	1.6458	1.40146	1.03229	1.24835
1.23399	1.08593	1.02348	1.63278	1.4269	1.15333
1.19077	0.947266	1.42116	1.38409	0.80748	1.64595
1.72652	1.23579	1.01798	0.933119	0.95703	1.10685
1.27537	1.06922	0.941059	1.70712	1.65894	0.934189
0.901682	1.47939	1.48775	1.31328	0.971518	0.832537
1.50159	0.895909	0.926991	1.24099	1.60774	1.48614
1.30327	1.01791	0.953082	1.69068	1.72114	0.949311
1.07858	0.950575	1.73996	1.28112	1.2707	1.73689
1.86148	1.59894	1.47448	1.12864	0.703382	0.946102
0.947715	0.887667	1.86447	1.13741	1.60727	1.43731
1.9718	1.91598	1.88838	1.80672	1.67448	1.75327
1.62164	0.974547	0.972842	1.13612	1.83216	0.901742
1.67897	1.11564	0.954301	0.958208	1.69406	0.963887
0.985018	1.91175	0.942681	0.9654	1.65863	1.74112
1.23622	1.11934	0.917924	1.69091	1.51672	0.989483
0.950697	1.7141	1.1547	1.21765	0.976983	1.2046
1.01925	1.30184	1.38912	1.44001	0.958564	1.04439
0.976472	1.86829	0.993432	0.962565	1.49908	1.61793
0.991518	1.94785	0.963349	0.942129	1.79548	1.8456
1.39502	0.961785	1.10328	1.2172	1.17977	1.79491
1.3614	0.873247	0.945771	1.51469	1.63233	1.36383
1.63392	1.00341	0.903533	1.09962	1.51228	1.23607
1.42839	0.993149	1.12946	1.25755	0.968698	1.95702
0.888633	1.45623	1.64293	1.15631	1.02596	0.97377
0.806064	0.791852	1.96438	0.94646	1.8941	1.07131
1.06709	1.41091	0.93926	1.68682	1.04659	0.951013
1.21854	1.0311	1.19587	1.51034	1.21201	1.37889
1.8153	1.47159	1.31212	0.915867	0.93523	0.89376
1.77513	1.36332	1.17634	0.937213	0.979686	0.922169
0.788016	0.777485	1.97053	0.930198	1.91226	1.01836
1.54697	0.95894	0.822037	1.08502	0.95164	1.74128
1.9142	1.74813	1.66781	1.43739	1.08691	1.29235
1.78587	1.39214	1.21198	0.886361	0.946887	0.879558
1.79826	1.42565	1.25339	0.843317	1.13275	0.992471
1.05257	0.937293	1.74678	1.24384	1.28891	1.65167
0.954402	1.69454	0.758234	1.50071	0.91794	1.15369
1.09921	1.21887	1.29702	1.49733	0.910274	1.16027
1.19327	0.981742	1.56729	1.33578	0.926188	1.89056
1.21176	0.985523	1.53913	1.3409	0.940002	1.91241
0.967029	1.8179	1.10269	0.983148	1.32107	1.47871
1.56162	0.91373	0.878516	1.17071	1.41326	1.53123
1.43628	0.886685	0.943946	1.38299	1.65677	1.45012
1.48977	0.785115	0.986802	1.43883	1.92241	1.05556
1.19425	0.984678	1.57862	1.34514	0.947266	1.9127
0.989171	1.93545	0.957171	0.936695	1.74802	1.80948
0.995244	1.97165	0.981278	0.966889	1.88781	1.91556
1.32187	0.960333	0.953509	1.63938	1.70136	1.10881
